gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
SLC5A1,0.0018909122540833891,0.3839004902483741,0.6,0.417,1
RELA,0.0018927379917000758,0.3399671253690939,0.555,0.356,1
PRCC,0.0018991843475709223,0.3602549664239916,0.416,0.244,1
OSBPL3,0.0019069286303694923,0.4369368550098779,0.47,0.289,1
DNAJC15,0.0019087017800354274,0.41931529318019534,0.643,0.461,1
KIF12,0.0019177375766776972,0.5294961702815693,0.309,0.172,1
IFI27L1,0.0019236027533048293,0.2990994607781363,0.375,0.206,1
MTFMT,0.0019265941612469412,0.2362652574717825,0.26,0.128,1
CNOT1,0.001930955565041225,0.31894889832475193,0.485,0.3,1
NDUFB4,0.0019317359809134166,0.5966172924603921,0.221,0.106,1
CASP8,0.0019361814316135632,0.39435528927731,0.757,0.533,1
TNFAIP1,0.0019366733678432926,0.44094776642044975,0.419,0.25,1
MGME1,0.001946764045060879,0.36501488639268165,0.662,0.483,1
DVL2,0.0019543222749478202,0.32673751041484334,0.353,0.194,1
VGLL4,0.001958760595273159,0.3872594959408685,0.532,0.344,1
ME3,0.0019618058404021863,0.2640843308077322,0.722,0.511,1
LRP6,0.0019651655714386985,0.2627003990581697,0.606,0.389,1
TMEM214,0.001965174131817322,0.33564002810360355,0.66,0.456,1
SLC19A1,0.001966014360733552,0.41524133442633926,0.33,0.183,1
KIF27,0.001974344589618787,0.6054425519384488,0.181,0.078,1
PLA2G4F,0.0019764097991508706,0.3705465534057826,0.425,0.256,1
NDUFB7,0.001976690172835442,0.21967567985983671,0.918,0.794,1
EFCAB2,0.0019783626462143936,0.3786442808447439,0.26,0.133,1
OSBP,0.0019787366904870426,0.29115292053916353,0.765,0.583,1
SPOUT1,0.001978900791002908,0.28716152474634526,0.388,0.222,1
RNF216,0.001992120942343778,0.41910423791943985,0.297,0.161,1
RCOR1,0.001992414936210404,0.35165117149271163,0.649,0.428,1
LDLR,0.0019930368718844116,0.35232384180668536,0.577,0.383,1
PITRM1,0.001993388907594732,0.3127789068020498,0.643,0.439,1
GFOD2,0.0019938312884818874,0.20498279089413962,0.515,0.311,1
PUF60,0.001995202325640784,0.31875996239755866,0.633,0.428,1
USP39,0.001999343669719266,0.37059373320875566,0.485,0.294,1
FAAH2,0.0020011747384822733,0.2567201968692019,0.247,0.117,1
PPP6R3,0.0020078758170980373,0.32436506627887624,0.738,0.528,1
VPS33B,0.002009511844665034,0.4853913149613134,0.231,0.111,1
DCP2,0.002010547468705023,0.2897918379321387,0.472,0.283,1
RAB18,0.0020114064371400285,0.35572879938117846,0.551,0.35,1
GMPS,0.0020129917418861792,0.36603292808637633,0.315,0.172,1
CASP6,0.0020248339430112097,0.3370697269595787,0.753,0.594,1
DNAJC12,0.0020330252885355452,0.8021076142051111,0.21,0.1,1
HAPLN3,0.002033725322162719,0.37792198902983953,0.338,0.194,1
ZNF343,0.0020412812156478297,0.25855208282522457,0.447,0.261,1
WDYHV1,0.0020447323565760214,0.5228418979380267,0.19,0.083,1
ASPSCR1,0.00205176874124293,0.345749271861442,0.553,0.35,1
CCDC115,0.0020525497533708478,0.25969625254042916,0.462,0.267,1
CEP76,0.0020594224498432625,0.557378055592106,0.19,0.083,1
NPRL2,0.0020614022792056585,0.4505788675425857,0.348,0.2,1
NPAT,0.0020702078334006555,0.5845972448829833,0.179,0.078,1
MSH3,0.0020751485108022067,0.3048447544015136,0.439,0.261,1
STEAP2,0.0020767873972480765,0.4514094075937385,0.27,0.139,1
RBM22,0.0020789159576665,0.3731162948725486,0.28,0.144,1
HAS3,0.0020803294947656795,0.3752990068666726,0.2,0.089,1
BTC,0.002080433529426185,0.21045685206978515,0.245,0.117,1
KIAA1211L,0.00208047154877424,0.34144844317960477,0.287,0.15,1
LARP4B,0.0020861186416754,0.33590515363704154,0.761,0.578,1
FBXL4,0.0020878701008061034,0.44073031808200225,0.604,0.411,1
ZMYM2,0.002089528215515054,0.2661704409946737,0.777,0.583,1
ZBTB21,0.0020896255571164965,0.3146017537531822,0.472,0.289,1
HAUS3,0.0020998798415255595,0.36734301756983,0.4,0.233,1
ZBTB5,0.0021001699290089885,0.3457768498008873,0.441,0.261,1
DDB1,0.002100451860094788,0.33370373628896954,0.707,0.511,1
BBS5,0.002108896225184744,0.3018241541616882,0.233,0.111,1
SMG7,0.0021177505591448327,0.34664061022357107,0.34,0.189,1
ZBTB9,0.0021383620169533723,0.549646124417762,0.212,0.1,1
ACOT11,0.002143837669203273,0.2654299617940036,0.763,0.567,1
KCTD15,0.0021602940527772276,0.45909126382287013,0.328,0.189,1
UTP6,0.0021640000145212585,0.3579183922751281,0.363,0.206,1
ZKSCAN8,0.0021654556664753993,0.22846311036460332,0.384,0.217,1
CHURC1,0.002167060467036294,0.334766999464813,0.757,0.583,1
FAM200B,0.0021727675748919387,0.43799939265729204,0.235,0.117,1
METTL27,0.002172802674311207,0.2958893861243963,0.216,0.1,1
TM7SF2,0.0021737338556353245,0.3410931398237709,0.324,0.178,1
BCKDHA,0.0021845954210426527,0.3589257618763586,0.297,0.156,1
CENPV,0.0021862963032294688,0.27922600224519045,0.625,0.411,1
ZMYM3,0.0021870009755960112,0.3360191629415801,0.388,0.222,1
ZDHHC8,0.0021897624775432103,0.288015608652601,0.625,0.411,1
PAFAH2,0.0021945714206915625,0.2749811164880762,0.392,0.222,1
TM2D1,0.002196106328054729,0.2615991270537446,0.633,0.406,1
BIK,0.002205969016223257,0.45614806252338846,0.353,0.206,1
ZNHIT2,0.0022120327083630592,0.6712362527486038,0.212,0.1,1
BCOR,0.0022136643823445806,0.2614143898693121,0.528,0.317,1
MZT1,0.0022154380367964866,0.3431893509893378,0.249,0.122,1
SELENON,0.002224356723130334,0.42411715683241313,0.497,0.317,1
SPTLC2,0.002226313520366885,0.3729807306484264,0.753,0.578,1
ZCCHC8,0.0022264229134132617,0.3655479272417499,0.485,0.3,1
ROMO1,0.0022350668391514137,0.311390206157522,0.837,0.656,1
FRA10AC1,0.0022449942788146998,0.3322717873191736,0.326,0.183,1
MORN4,0.002245279579299985,0.766447115588488,0.186,0.083,1
PDIK1L,0.0022471279874199733,0.4181681661899057,0.315,0.172,1
DNASE2,0.002247869932076501,0.21959479641679658,0.429,0.25,1
NAA35,0.0022491638207741325,0.22849735429204632,0.414,0.239,1
ACSL4,0.0022537237380265904,0.5469480257998649,0.285,0.156,1
UBQLN4,0.0022650769431038996,0.3759593965750909,0.272,0.139,1
WBP11,0.0022688168960710966,0.5678096490397802,0.188,0.083,1
RAD54L2,0.002277058220317761,0.3314756239137151,0.32,0.178,1
SLC12A4,0.0022820046180545583,0.2978261223717604,0.359,0.206,1
CRELD1,0.0022893182818412364,0.4765095803866789,0.59,0.4,1
SLC29A3,0.002295913311094122,0.5049779773464556,0.188,0.083,1
INTS3,0.0023014000448879526,0.2804408263376799,0.561,0.35,1
THRAP3,0.0023038630033657605,0.3273398492459761,0.759,0.567,1
COQ8B,0.0023044981239836245,0.32166497735367416,0.408,0.244,1
ZNF235,0.002310721969984195,0.5900619435913308,0.245,0.128,1
SRSF7,0.0023145658573966166,0.3509874400749078,0.332,0.183,1
SESN3,0.0023162197124108556,0.32843829196223817,0.433,0.261,1
TUSC2,0.0023191116816709224,0.3039035414328486,0.34,0.189,1
FCHO1,0.0023255724956576557,0.22801488299478545,0.357,0.2,1
DOCK7,0.002335755542470052,0.3440623511352071,0.571,0.372,1
SSBP4,0.002345342816656042,0.46016775524326436,0.32,0.178,1
MIS18A,0.002364550510808412,0.2932362317871071,0.245,0.122,1
SNAPIN,0.0023696927857440597,0.24120528925984508,0.348,0.194,1
TIAL1,0.002370437386336557,0.25430229722224895,0.808,0.628,1
ALKBH3,0.0023749876081659935,0.5067761390425276,0.204,0.094,1
PRKD3,0.002380065852115777,0.29220951193481015,0.515,0.322,1
PRR5,0.0023806564327417054,0.38559934429451137,0.348,0.194,1
HINT2,0.0023860163638128595,0.28207719010614807,0.324,0.178,1
RBM17,0.0023945765268372455,0.22426932010480374,0.755,0.55,1
NNT,0.0023946802114937007,0.2577693611027364,0.722,0.517,1
IBTK,0.0023960846313753515,0.3171402870117834,0.676,0.467,1
MPHOSPH6,0.0023982141180489023,0.3316516658860247,0.408,0.233,1
AGTPBP1,0.0024046070822420426,0.2600836898199981,0.458,0.278,1
SUMF1,0.0024054613822344453,0.30686730325926703,0.546,0.344,1
NGDN,0.0024189351444172083,0.3192827186307139,0.299,0.161,1
TNS3,0.0024198750533642606,0.2550662006167124,0.625,0.422,1
FAM241B,0.002422919794498664,0.8035441448775393,0.186,0.083,1
BRAF,0.00242975606337873,0.4203952935590509,0.439,0.272,1
STX10,0.0024357688522958477,0.28328071931827764,0.821,0.617,1
SLC25A33,0.0024404398004644564,0.6546379101768331,0.202,0.094,1
HIPK2,0.0024415057913461957,0.32297677136106107,0.788,0.656,1
ZNF124,0.002443857358887374,0.249784002808769,0.437,0.267,1
MYNN,0.0024441074436285072,0.3954436704037163,0.449,0.283,1
VBP1,0.002459289304515681,0.41302135457663636,0.299,0.161,1
ZSCAN26,0.0024685277397612296,0.4471162391994983,0.262,0.133,1
ATF1,0.002475575620495372,0.4353843371889399,0.249,0.128,1
SNRNP70,0.002484647650391372,0.27432846103788033,0.804,0.606,1
HAT1,0.0024905195516863403,0.2123303248203694,0.285,0.15,1
GSR,0.00249057257558279,0.31554937705783365,0.796,0.656,1
LSG1,0.0024936780705482014,0.20720766888246622,0.487,0.294,1
ZNF141,0.0025180804387936982,0.20167613993179634,0.423,0.256,1
EXOC4,0.0025181303074506265,0.29925787394384806,0.748,0.567,1
KIAA0355,0.0025185070672503564,0.33501232634037703,0.386,0.233,1
MTSS2,0.0025185888693664347,0.2678513449552453,0.406,0.239,1
ZMAT5,0.002523435237620885,0.25759015062983437,0.26,0.133,1
ZNF680,0.002526275703468876,0.43604785827070236,0.353,0.2,1
SDR39U1,0.0025273305135236892,0.3068445355210537,0.705,0.522,1
ZBTB41,0.0025386892176101346,0.28188401342321634,0.361,0.206,1
SYNJ2BP,0.002559878206448039,0.21258635080134325,0.513,0.317,1
KATNA1,0.002578500112528518,0.40861715148355193,0.375,0.217,1
SESTD1,0.0025813276557427036,0.2912635530018092,0.536,0.333,1
CARMIL1,0.002583693383644105,0.30423351979868124,0.697,0.506,1
BHLHE40,0.0025846427770890006,0.30603889273178064,0.635,0.461,1
NDUFC2,0.0025884463523374993,0.26490615002685924,0.831,0.689,1
DNAL4,0.0025914340004330547,0.4013436441625835,0.301,0.167,1
EPN2,0.002600696438387874,0.37064529070479024,0.482,0.294,1
LRRC41,0.0026042708679353214,0.4311375318975912,0.48,0.306,1
SEC63,0.0026146422570086027,0.27572098221484487,0.524,0.328,1
BCAT2,0.002627471740951494,0.23351084232132613,0.295,0.156,1
FAM219B,0.0026282059272860897,0.32608584060749224,0.619,0.4,1
VHL,0.002634260006363621,0.3190310798281537,0.777,0.6,1
METTL17,0.0026389293192490143,0.3128200658832864,0.753,0.561,1
ANAPC4,0.002648424612080621,0.260862737334992,0.693,0.489,1
DPH6,0.002651884245629439,0.2590439760593728,0.462,0.278,1
MED29,0.002656085107085762,0.37895871183556373,0.398,0.233,1
PARP2,0.0026661676226505163,0.521709351192488,0.186,0.083,1
ZNF174,0.0026665796076266886,0.4343070316364126,0.2,0.094,1
UBE2V1,0.002668612224586848,0.2899736069242096,0.46,0.289,1
TAS2R14,0.0027053622909507923,0.27088775624891204,0.369,0.211,1
CLNS1A,0.002708667076221768,0.4216488081498504,0.363,0.217,1
CDAN1,0.0027125934404876114,0.5649939779436899,0.225,0.111,1
WDR41,0.002718236811999333,0.21296745216800894,0.348,0.2,1
SETD3,0.0027185574976185457,0.28569149240694114,0.777,0.594,1
UPF3B,0.0027199401023967466,0.33676546335349666,0.274,0.144,1
TTC4,0.0027270338733764482,0.32775730038047834,0.227,0.111,1
EMSY,0.0027291572478047514,0.39937179793968713,0.39,0.228,1
GUSB,0.002742983155480233,0.39097584398854557,0.542,0.344,1
SHTN1,0.0027430167157972227,0.3436358233449183,0.616,0.428,1
PCED1A,0.002743911084900311,0.33505904291212224,0.577,0.361,1
RAB3GAP1,0.002757252316313383,0.2634940263640997,0.885,0.761,1
MTMR6,0.0027597886822340765,0.23549692193390315,0.359,0.2,1
SDCBP,0.0027598878579001,0.3181204451201187,0.435,0.272,1
CYB5D2,0.0027705110496976455,0.4553813591815983,0.204,0.094,1
MBTPS1,0.002771754800663215,0.2810898472363663,0.835,0.683,1
ZNF35,0.0027830777206368125,0.6834757170177381,0.214,0.106,1
CTU2,0.0027840829625200877,0.3470927859949122,0.212,0.1,1
UBA6,0.002792074694674252,0.34938225112852433,0.555,0.378,1
PTCD2,0.0028023633212645514,0.3388013744518208,0.243,0.122,1
RMI2,0.002804386217140832,0.3659118022780854,0.254,0.128,1
FLAD1,0.0028052715991519696,0.34204966407867987,0.33,0.189,1
TERF2,0.002808899638322877,0.37081927502626955,0.515,0.333,1
UBA1,0.0028090585645284536,0.3043309893696147,0.586,0.383,1
FTCDNL1,0.0028107579738598744,0.48774034584061576,0.186,0.083,1
POGLUT1,0.0028109713349582137,0.301060690704678,0.412,0.25,1
TUBA1C,0.00281973716805853,0.3614156245546931,0.687,0.544,1
ZNF92,0.002825413628883685,0.47492485328299994,0.179,0.078,1
TRIM13,0.0028291716688503546,0.2772492288761659,0.371,0.211,1
IFT122,0.0028365935242903803,0.24282770593191394,0.332,0.183,1
CSRP1,0.002862374550743615,0.2234727685210799,0.889,0.728,1
GLB1L2,0.0028772896596758867,0.40557274391651976,0.186,0.083,1
ZNF738,0.0028810118566284858,0.4556637026307815,0.212,0.1,1
TRABD2A,0.0028812428531882492,0.36169546188934953,0.472,0.294,1
ZNF783,0.0028906108698789224,0.34784700313411065,0.513,0.328,1
LONRF1,0.002928392994902769,0.2798698580541883,0.328,0.189,1
FAM20B,0.002929570804595735,0.2930539700809227,0.456,0.289,1
ALMS1,0.0029485957659023225,0.3523160232740845,0.373,0.222,1
METTL22,0.002948761921061114,0.44546708630055765,0.295,0.161,1
HLCS,0.002953803199626736,0.3318764555410454,0.421,0.25,1
PRMT7,0.0029593317659929964,0.29197280727677266,0.367,0.206,1
LRRCC1,0.002968616975249961,0.4121674486036575,0.221,0.106,1
SHISA5,0.0029730048774548597,0.3221810290156239,0.654,0.444,1
NSUN7,0.0029937752735987298,0.35617397498257786,0.365,0.211,1
CCNB1IP1,0.002994408433968781,0.34451152041096034,0.221,0.106,1
RBM15B,0.003008028212911523,0.24171029439698066,0.507,0.294,1
GNL3L,0.0030101010195143817,0.26278331161777607,0.709,0.511,1
CYB5R1,0.003011638065221236,0.2342615576250262,0.256,0.128,1
PTGFRN,0.0030192059548410765,0.35826812311140666,0.581,0.383,1
FNBP4,0.003024728950956759,0.27903485609528306,0.718,0.517,1
DNAL1,0.003030328084549773,0.449008470195726,0.216,0.106,1
IQCG,0.0030340578294798756,0.5613070330391263,0.223,0.111,1
MTMR12,0.0030496745700433286,0.2497761825945758,0.499,0.317,1
YWHAG,0.003060079094495315,0.2466800063647217,0.771,0.572,1
MIOS,0.003063547436947174,0.3051924706721937,0.635,0.433,1
RPUSD2,0.0030646557888213076,0.4192212453316153,0.227,0.111,1
SLC35C2,0.0030750770381751083,0.3281519607399117,0.4,0.239,1
CIAO2A,0.003076822068422226,0.3639098414836053,0.643,0.45,1
C18orf54,0.0030908777274863374,0.38701479910196435,0.227,0.111,1
ZMAT3,0.0031160003240337953,0.29512858012088916,0.33,0.189,1
CABIN1,0.003127699277064876,0.2984964995998562,0.755,0.556,1
RPP38,0.0031284013843034617,0.23142412847778482,0.468,0.283,1
CHMP6,0.0031352397924038337,0.3664247780924694,0.678,0.478,1
GTF2H4,0.0031356263996043295,0.30927564120130757,0.241,0.122,1
UGGT2,0.0031593774879206285,0.3814471764492706,0.443,0.267,1
AGFG1,0.0031595191695457828,0.29726302904920826,0.697,0.506,1
DYNLT1,0.0031932417638369575,0.24786075847370836,0.849,0.7,1
ABCF3,0.003203758502540685,0.33115335608049734,0.468,0.283,1
BRPF1,0.0032041319636217755,0.31653764431326326,0.311,0.172,1
CHMP4A,0.0032084747990330552,0.3245935450263975,0.705,0.511,1
PRR22,0.0032093404102866486,0.4638458869302391,0.208,0.1,1
DDAH2,0.0032094744451894807,0.20858251115843052,0.847,0.661,1
GTPBP3,0.0032138040377423806,0.4232865301016484,0.501,0.311,1
CPOX,0.003220520323886934,0.28948815994807886,0.54,0.35,1
VAMP4,0.0032227371856172592,0.3683463514834151,0.245,0.128,1
C11orf1,0.0032326290867996724,0.38657463161968475,0.361,0.211,1
SLC38A4,0.003233185366364933,0.48078140366938893,0.179,0.078,1
ADNP2,0.0032339885447111136,0.2776579506153105,0.433,0.261,1
ST7L,0.0032383320255199776,0.4775827612034673,0.233,0.117,1
CEP164,0.0032420139304533166,0.25745977236204287,0.324,0.178,1
NOS1AP,0.003242462172180725,0.26223589626739097,0.202,0.094,1
KDM5C,0.003254852626780289,0.2783877902477728,0.87,0.761,1
FASTKD5,0.003255028756724066,0.40215410094261883,0.394,0.239,1
LMAN1,0.0032613205016080228,0.22154022178286192,0.833,0.656,1
LRRC59,0.003262400689222288,0.38866571770234704,0.598,0.411,1
S100A9,0.0032648649332122155,0.2884181727862467,0.264,0.139,1
SMARCE1,0.003267178789436968,0.35375631225357806,0.487,0.306,1
DYNC1LI1,0.003270680504365912,0.41461879025681414,0.221,0.111,1
SPIN3,0.0032784071183005457,0.31486514671714394,0.408,0.244,1
EBLN2,0.003289401800295481,0.4694996690977158,0.245,0.128,1
EIF4E2,0.0033074363761457976,0.24074269600425324,0.849,0.683,1
ZBTB48,0.003317326921980486,0.2435979645697628,0.474,0.289,1
DIP2A,0.003317787917632783,0.33765018076021586,0.674,0.489,1
RTL10,0.0033289779304741867,0.365258086034852,0.355,0.206,1
RIPK2,0.003350796393280458,0.3501987785497125,0.239,0.122,1
AKAP5,0.0033841439302345847,0.40174736464518546,0.256,0.133,1
PKP3,0.003384654776522281,0.3342337610060295,0.806,0.628,1
ZC3H18,0.0033935251125876095,0.3288427848755574,0.454,0.283,1
TYW1,0.0033991535173692904,0.3242468055550831,0.196,0.089,1
TRPA1,0.003399458050640118,0.3347508421195947,0.419,0.261,1
ARF5,0.003403920546088738,0.279537935154093,0.697,0.533,1
SPRY2,0.003411805368425555,0.3844073793410791,0.676,0.467,1
DNAJA1,0.0034183851155653354,0.2805315115682321,0.416,0.25,1
TBC1D10A,0.0034192720011280904,0.23496122000934272,0.623,0.406,1
TGIF2,0.0034200153190073754,0.514555560087187,0.208,0.1,1
TFPT,0.00344701592915132,0.26536792796734365,0.46,0.283,1
PPIL4,0.003452118776089762,0.46969237664225627,0.214,0.106,1
MYSM1,0.0034610829416316306,0.2204262073947284,0.532,0.333,1
RITA1,0.0034673985181852417,0.22795569866965248,0.348,0.2,1
MELTF,0.0034705565510987487,0.304154680251028,0.377,0.228,1
TEX261,0.0034883527765120037,0.5408616964332764,0.21,0.106,1
RHOT2,0.0034971825337645566,0.26077479457456393,0.796,0.617,1
GALK1,0.0035024907803919265,0.29409866460491507,0.278,0.144,1
DUSP23,0.003512345795961393,0.38403075807598985,0.66,0.461,1
MYCL,0.003513211385692597,0.2128949895789637,0.493,0.306,1
POMP,0.0035228174126576035,0.3579844284150008,0.544,0.356,1
NSUN5,0.0035290435336585986,0.26328293042108,0.237,0.117,1
C3orf70,0.0035387829715216594,0.3787055089413851,0.313,0.178,1
TMEM8B,0.003546204642951929,0.27171650589460666,0.551,0.361,1
CHSY1,0.00354897743369827,0.24544887318902997,0.536,0.35,1
ALOX5,0.0035669658447633162,0.23685564902733175,0.635,0.456,1
DHODH,0.003574808156141767,0.29263770011288237,0.202,0.094,1
CHTOP,0.0035774668074293236,0.2005206809625244,0.847,0.694,1
BCL2L15,0.0035942181556702047,0.24248421264944353,0.204,0.094,1
NAMPT,0.0035969032383375535,0.3982221843758855,0.449,0.283,1
ANAPC15,0.0036153850526785872,0.38518766169090657,0.631,0.439,1
KCMF1,0.003616840640051285,0.26943655974128805,0.565,0.367,1
ZNF446,0.0036189158705780557,0.30193712624831703,0.363,0.206,1
LUC7L,0.0036239075661779682,0.2507769484907654,0.913,0.789,1
C1RL,0.0036243298700469723,0.21285693921285442,0.633,0.422,1
TSG101,0.003625443493073212,0.48901714211340375,0.28,0.156,1
NSMCE2,0.003627030799325523,0.4395602002236343,0.326,0.189,1
BRCC3,0.0036306659289327427,0.21573935071679984,0.524,0.328,1
EIF2A,0.00363216741359541,0.36351222518280935,0.449,0.294,1
MAP3K9,0.0036502238043090427,0.3524615076175843,0.2,0.094,1
HSD17B8,0.003653667307027998,0.29394606640025933,0.371,0.217,1
FAM98A,0.003660410578103313,0.2295636733465889,0.363,0.206,1
LRFN3,0.0036854949367011794,0.25164376609998307,0.4,0.233,1
AGR3,0.0036891582243975584,0.3102053745178332,0.637,0.439,1
WDSUB1,0.0036907477947142726,0.3430166726804009,0.32,0.183,1
TMEM86B,0.0037024106426023027,0.6168434441437043,0.216,0.111,1
SMAD7,0.0037156034253316263,0.2832087694243197,0.806,0.6,1
RASL11A,0.0037162317373720505,0.5510173562700809,0.241,0.128,1
BRD7,0.00371860566887037,0.2433650761144058,0.728,0.544,1
ZBTB4,0.0037249778723517065,0.31366225493147515,0.355,0.206,1
RBBP5,0.003746935721617439,0.29014095899735404,0.315,0.178,1
TMEM245,0.0037512103102623926,0.3462809991949387,0.511,0.328,1
FBXL6,0.003788722681920344,0.3637260148964816,0.635,0.467,1
ZNF185,0.0037903495198676907,0.5783834491856155,0.184,0.083,1
SOCS3,0.00379305557771443,0.22740322162854776,0.367,0.211,1
RNF145,0.0038014119513500996,0.3217781063990861,0.264,0.139,1
ARL8A,0.0038088522157069945,0.23252902959467092,0.396,0.233,1
CELF1,0.003815219143473968,0.2416135779889993,0.823,0.672,1
TAF1B,0.00381531468968898,0.5776444083311896,0.21,0.106,1
C4BPB,0.003815800451626587,0.5789319947850848,0.324,0.194,1
GSTM3,0.0038235260512535264,0.4822435756777361,0.21,0.106,1
GMEB1,0.003855746137810497,0.3048253582160829,0.47,0.283,1
SUCO,0.003856712495038169,0.2928768563923687,0.373,0.217,1
HP1BP3,0.003863227118982432,0.24445033400193167,0.703,0.522,1
TMEM41A,0.003864962825350543,0.2077341956771679,0.318,0.178,1
SPATA6L,0.0038838029879682255,0.5394337343053115,0.26,0.144,1
TOP3B,0.0038919471913633477,0.33698412337854444,0.414,0.25,1
MFSD8,0.00389485237752801,0.27337669494867045,0.276,0.15,1
IFT27,0.003898441247279613,0.3026749734303751,0.414,0.25,1
RNF227,0.003907133542373837,0.5574581588174654,0.268,0.15,1
NUP62,0.003908317490539801,0.3387567053934283,0.588,0.378,1
MAP3K6,0.003928484141096659,0.31304108846161416,0.227,0.117,1
SLC2A11,0.003935080902072677,0.20949010153904357,0.26,0.133,1
DDOST,0.003936512790281937,0.22411952553918502,0.186,0.083,1
KANSL1L,0.003939116068364827,0.3515862089164643,0.398,0.25,1
GTF3C1,0.003951972363487871,0.27611841471079634,0.54,0.339,1
C10orf99,0.003989371538960696,0.2708309794871919,0.835,0.728,1
MCM9,0.003994821175398007,0.30031553884727935,0.41,0.244,1
ADAM10,0.004001716931433885,0.2131856289699251,0.561,0.367,1
