p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,delta_pct
7.321203956330456e-123,0.0027306316141437748,0.036,0.218,1.324039735502363e-118,5,SNRPG,-0.182
7.37929528725981e-123,0.2123660143963828,0.056,0.253,1.3345455527009365e-118,5,CCDC28A,-0.197
7.64348204018341e-123,0.2490818450173521,0.062,0.264,1.3823237269671697e-118,5,MED20,-0.202
7.678056598081795e-123,0.1425755878772781,0.052,0.247,1.3885765357630926e-118,5,GABRE,-0.195
7.822897062972145e-123,0.1794501547394205,0.05,0.244,1.4147709338385124e-118,5,RNF38,-0.194
8.000549007708756e-123,0.14402650698462605,0.039,0.223,1.4468992880441284e-118,5,PPIL3,-0.184
9.80332132452093e-123,0.01912587188710968,0.045,0.233,1.7729306615396102e-118,5,TRPV1,-0.188
1.1170860577348292e-122,0.16130263069661632,0.045,0.234,2.0202501354134387e-118,5,RLF,-0.189
1.1842963452164552e-122,0.1181591355389855,0.056,0.253,2.141799940323959e-118,5,PIAS1,-0.197
1.4243137320706428e-122,0.21779404498293187,0.046,0.235,2.5758713844497575e-118,5,JARID2,-0.189
1.433180220547739e-122,0.2555789851527748,0.05,0.242,2.591906428860586e-118,5,PIP4K2B,-0.192
1.640811164187901e-122,0.10995584260539149,0.063,0.265,2.9674069904338193e-118,5,TMEM199,-0.202
1.7584521437787614e-122,0.28907987892989506,0.072,0.283,3.18016070202389e-118,5,MAPK7,-0.21099999999999997
2.310075064656702e-122,0.3539298928102485,0.088,0.31,4.177770754431646e-118,5,BORCS8,-0.222
2.704814171437671e-122,0.0893611073235474,0.039,0.221,4.891656429045028e-118,5,RPF1,-0.182
2.843965482437069e-122,0.18478410324405692,0.042,0.228,5.14331157498744e-118,5,ERI1,-0.186
3.0505231063677e-122,0.3752301522917627,0.096,0.324,5.516871037865986e-118,5,KSR1,-0.228
3.3968800274727444e-122,0.11333202022131861,0.055,0.251,6.143257529684459e-118,5,DYRK1B,-0.196
3.5187045256940086e-122,0.356195756001363,0.23,0.568,6.363577134717614e-118,5,CNN2,-0.33799999999999997
4.104888138257453e-122,0.022612281203143736,0.056,0.252,7.423690198038604e-118,5,ETAA1,-0.196
4.192026115565215e-122,0.34145263222806144,0.056,0.253,7.581279229999691e-118,5,RCL1,-0.197
4.87315185940126e-122,0.18124787194731962,0.053,0.247,8.813095137727179e-118,5,MED29,-0.194
4.883033751990135e-122,0.1479519209727873,0.056,0.253,8.830966540474159e-118,5,MYO9A,-0.197
6.252906277243802e-122,0.05138819805530459,0.033,0.211,1.1308381002395415e-117,5,DNAJA1,-0.178
6.775768108295605e-122,0.07727328422122337,0.066,0.27,1.2253976623852602e-117,5,ZNF496,-0.20400000000000001
7.276817272632549e-122,0.15646879122463897,0.051,0.243,1.3160124037555965e-117,5,ZNF197,-0.192
8.548161568235332e-122,0.029314959351017578,0.046,0.234,1.5459350196153598e-117,5,RNF157,-0.188
9.213878978957446e-122,0.16394546687466627,0.044,0.231,1.666330013344454e-117,5,MTG2,-0.187
1.0026585232219484e-121,0.09455855774910438,0.059,0.257,1.813307939246894e-117,5,ELAC1,-0.198
1.0100530785235295e-121,0.19775547253783743,0.335,0.747,1.8266809925098033e-117,5,ATN1,-0.412
1.0345120730632385e-121,0.16932597501670266,0.061,0.262,1.870915084134867e-117,5,SEZ6L2,-0.201
1.0771547608584913e-121,0.2100594442466014,0.077,0.291,1.9480343850125815e-117,5,HTRA2,-0.21399999999999997
1.1420389248998142e-121,0.11835164790564168,0.048,0.238,2.065377395681314e-117,5,DHX29,-0.19
1.1888029781648696e-121,0.08012969272626269,0.044,0.231,2.1499501860111666e-117,5,PRMT7,-0.187
1.2664025677237015e-121,0.3512807034572639,0.078,0.291,2.2902890437283142e-117,5,SLC39A1,-0.21299999999999997
1.2819248446439528e-121,0.12220757264153082,0.055,0.251,2.3183610815385887e-117,5,PEX11B,-0.196
1.365159017421481e-121,0.0608599728508088,0.046,0.235,2.4688900830067484e-117,5,FASTKD5,-0.189
1.7211821669918051e-121,0.12429051202499064,0.055,0.25,3.1127579490046798e-117,5,MTFP1,-0.195
1.96877479631964e-121,0.04874697268246253,0.05,0.242,3.5605292191440685e-117,5,YRDC,-0.192
2.1264509620933e-121,0.12725160599013963,0.062,0.262,3.8456865649457325e-117,5,TCHP,-0.2
2.1844621977145886e-121,0.196585341640386,0.054,0.248,3.9505998845668334e-117,5,SLC15A4,-0.194
2.1988260394505665e-121,0.38821129083834505,0.069,0.276,3.9765768923463495e-117,5,TOR1AIP1,-0.20700000000000002
3.202625198374746e-121,0.1860747231704416,0.063,0.263,5.791947671260728e-117,5,ZNF133,-0.2
3.638957604030944e-121,0.10195102082511931,0.071,0.279,6.581054826889963e-117,5,RAB24,-0.20800000000000002
4.030766568250374e-121,0.2057444397230077,0.054,0.248,7.289641338680802e-117,5,CHEK2,-0.194
4.484284886205496e-121,0.1729292411609431,0.057,0.252,8.109829216702639e-117,5,U2AF1L4,-0.195
4.619499686302204e-121,0.41553975525754316,0.06,0.259,8.354365182677536e-117,5,MSH6,-0.199
4.895543523719047e-121,0.39600199421407767,0.076,0.288,8.853590462645897e-117,5,C11orf68,-0.21199999999999997
5.0704293546398445e-121,0.09191399403497424,0.05,0.241,9.169871487866158e-117,5,H6PD,-0.191
5.184431531390425e-121,0.03247519185995129,0.046,0.232,9.376044424519584e-117,5,ZSCAN9,-0.186
5.6748309835736196e-121,0.06258162200573292,0.051,0.242,1.0262931833792891e-116,5,TP53INP1,-0.191
5.718559560174182e-121,0.2650745619703828,0.066,0.269,1.0342014964575008e-116,5,SP110,-0.203
6.031694782156509e-121,0.17722493312777643,0.044,0.23,1.0908320013530046e-116,5,NSMCE2,-0.186
6.38393967238019e-121,0.1845384913998931,0.059,0.257,1.1545354897499574e-116,5,TRIM13,-0.198
6.461298736305267e-121,0.10798288758634111,0.05,0.241,1.1685258764608075e-116,5,TRNAU1AP,-0.191
7.053062976862884e-121,0.4319009892160106,0.263,0.632,1.2755464393656526e-116,5,PPP1R12B,-0.369
7.475922463791637e-121,0.1583985503601515,0.037,0.217,1.3520205775767176e-116,5,NONO,-0.18
7.918123422570014e-121,0.639138376770409,0.186,0.491,1.431992620971787e-116,5,MACF1,-0.305
8.154364406583126e-121,0.20265084712797665,0.049,0.238,1.4747168029305582e-116,5,MACO1,-0.189
8.380227232979903e-121,0.22891799844297422,0.062,0.262,1.5155640950844156e-116,5,ARL4A,-0.2
8.935348206697273e-121,0.5978906452432746,0.155,0.43,1.615957723181202e-116,5,MMP14,-0.275
9.704854401510127e-121,0.06023082796352486,0.039,0.22,1.7551229185131066e-116,5,ZBTB14,-0.181
1.2678087607090184e-120,0.4613250031710367,0.088,0.31,2.2928321437422597e-116,5,SPATA33,-0.222
1.5921033799009913e-120,0.33036693673128936,0.047,0.236,2.879318962550943e-116,5,ABCB8,-0.189
1.6276733662172893e-120,0.3852273198331066,0.094,0.318,2.943647282803968e-116,5,RAB33B,-0.224
1.635141354359899e-120,0.07037121554662695,0.045,0.23,2.9571531393598777e-116,5,TSPAN7,-0.185
1.9289570686428146e-120,0.4973759853443147,0.091,0.315,3.48851885864053e-116,5,BMP1,-0.224
1.98347363056846e-120,0.06544007820718445,0.044,0.23,3.5871120608830596e-116,5,CPSF4,-0.186
2.0980815520795407e-120,0.04057043985010744,0.048,0.237,3.794380486935849e-116,5,TUSC2,-0.189
2.9335995539426553e-120,0.4557167749336202,0.107,0.342,5.305414793305292e-116,5,MARVELD1,-0.23500000000000004
3.0192999604658947e-120,0.07314619567321223,0.05,0.24,5.460403978502571e-116,5,TBC1D22B,-0.19
3.566215146155094e-120,0.428481694387809,0.086,0.304,6.449500091821488e-116,5,TRIM22,-0.218
3.655704685971907e-120,0.42513550557561985,0.1,0.33,6.611341924580193e-116,5,PCNX4,-0.23
4.096246878535096e-120,0.5198723518593332,0.144,0.409,7.408062479830721e-116,5,C19orf25,-0.265
4.130520521250265e-120,0.26039659351040667,0.049,0.238,7.470046362681105e-116,5,MAP2K4,-0.189
4.900063996432871e-120,0.16791259816423043,0.064,0.265,8.861765737548847e-116,5,ZBED6CL,-0.201
6.169931771727282e-120,0.57696555612503575,0.169,0.456,1.115832160916879e-115,5,UTRN,-0.28700000000000003
6.192350543528521e-120,0.29312537375239145,0.062,0.262,1.119886595797133e-115,5,UBE2M,-0.2
6.981032963803812e-120,0.30869364505628105,0.074,0.282,1.2625198115039193e-115,5,BRF2,-0.20799999999999996
7.202868337512223e-120,0.19312904997235736,0.053,0.245,1.3026387388390855e-115,5,ZNF83,-0.192
7.552696093741197e-120,0.19129957526673502,0.063,0.262,1.3659050885530954e-115,5,TMEM102,-0.199
1.1388160927798727e-119,0.2354277117630676,0.08,0.292,2.0595489037923997e-115,5,GADD45G,-0.21199999999999997
1.1678770076534168e-119,0.2826960555704794,0.065,0.267,2.112105568341204e-115,5,C9orf85,-0.202
1.2143378022088513e-119,0.09446523368564441,0.05,0.239,2.1961299152947074e-115,5,WDSUB1,-0.189
2.2757082187805425e-119,0.018954977773413706,0.046,0.231,4.115618313664612e-115,5,GORAB,-0.185
2.441863235110558e-119,0.0800644571693141,0.039,0.219,4.416109660697444e-115,5,PAK1IP1,-0.18
2.519456912151644e-119,0.42846287047153586,0.075,0.285,4.556437825626249e-115,5,INPP5F,-0.20999999999999996
2.997474621017619e-119,0.036164910438279185,0.055,0.246,5.420932852110364e-115,5,PLOD2,-0.191
3.1291924316996494e-119,0.17065232418640996,0.043,0.226,5.659144512728816e-115,5,USB1,-0.183
3.7145039163297973e-119,0.3269945975095625,0.068,0.271,6.717680332682438e-115,5,EMSY,-0.203
3.7795651871939895e-119,0.04576109146112639,0.049,0.236,6.8353436410403305e-115,5,BTN3A3,-0.187
3.799059169626631e-119,0.12091881770671287,0.063,0.262,6.870598508269762e-115,5,FLYWCH2,-0.199
5.001735172040636e-119,0.2518347276253086,0.096,0.319,9.045638058635492e-115,5,LIME1,-0.223
5.069705337817459e-119,0.11729049090916854,0.036,0.213,9.168562103442875e-115,5,SLC25A32,-0.177
5.194273290242483e-119,0.10040435297621242,0.059,0.254,9.39384324540353e-115,5,CCDC171,-0.195
5.450769637975331e-119,0.33808026711058903,0.07,0.274,9.857716890278387e-115,5,CITED2,-0.20400000000000001
5.508776188837416e-119,0.08558566435779769,0.043,0.225,9.962621737512466e-115,5,GOLGA7,-0.182
5.62818927330285e-119,0.29604007847817326,0.079,0.291,1.0178580300768205e-114,5,MTURN,-0.21199999999999997
5.935807983601735e-119,0.13189093799642726,0.044,0.228,1.0734908738343738e-114,5,MCEE,-0.184
5.996577274745546e-119,0.18946027181490122,0.069,0.272,1.084481000137732e-114,5,TIMM22,-0.203
6.505262948238642e-119,0.15021128281496,0.053,0.245,1.1764768041889584e-114,5,SPOUT1,-0.192
6.571634880780003e-119,0.1867594997906139,0.052,0.242,1.1884801681890636e-114,5,STK16,-0.19
6.810242053369581e-119,0.16977376684937018,0.032,0.206,1.2316322753518887e-114,5,SBF2,-0.174
7.547506578305266e-119,0.021173463507152546,0.048,0.234,1.3649665646865074e-114,5,NHLRC3,-0.186
7.638914752772465e-119,0.02649781407937235,0.043,0.225,1.3814977330389002e-114,5,DNAJC14,-0.182
8.898959005300954e-119,0.07539486082643476,0.039,0.218,1.6093767361086774e-114,5,MAN2B2,-0.179
9.599074527592886e-119,0.05050073191676385,0.049,0.236,1.7359926283151733e-114,5,PDIK1L,-0.187
1.0299489969137765e-118,0.04532080771135183,0.048,0.235,1.862662760918565e-114,5,TET3,-0.187
1.1741807276902063e-118,0.35496203946841764,0.067,0.269,2.1235058460277382e-114,5,SLC8B1,-0.202
1.2176572177655032e-118,0.260342081652826,0.057,0.251,2.2021330783289124e-114,5,ZDHHC12,-0.194
1.5849382410647262e-118,0.4799207140349354,0.107,0.341,2.8663608089655572e-114,5,HCFC1R1,-0.23400000000000004
1.6505544801761305e-118,0.17600310192628044,0.057,0.251,2.985027777398532e-114,5,ABHD15,-0.194
1.6570764345038803e-118,0.08335662694449164,0.057,0.25,2.9968227318002673e-114,5,ALS2,-0.193
1.696024135974557e-118,0.789513134627535,0.119,0.364,3.067259649909986e-114,5,NFIC,-0.245
1.7035820446233772e-118,0.3408389156620306,0.051,0.24,3.0809281277013778e-114,5,FAM172A,-0.189
1.9267942369721795e-118,0.20408470633638642,0.043,0.226,3.4846073775641866e-114,5,PACRGL,-0.183
2.2951350411636706e-118,0.12672911004879128,0.046,0.232,4.1507517219444984e-114,5,STEAP3,-0.186
2.686249645360727e-118,0.4963890553203175,0.092,0.314,4.8580824836348745e-114,5,FAM89B,-0.222
2.6956727130429447e-118,0.1040100052295585,0.04,0.219,4.8751241015381656e-114,5,PDS5B,-0.179
2.8872228068093753e-118,0.3725985457691767,0.094,0.316,5.221542446114755e-114,5,CHSY1,-0.222
3.058193195051826e-118,0.03606284933795023,0.042,0.223,5.530742393251227e-114,5,RNF111,-0.181
3.8125229961183098e-118,0.21452016777771354,0.05,0.238,6.894947838479963e-114,5,C9orf64,-0.188
4.497987069090681e-118,0.03360052528349544,0.038,0.216,8.134609614450497e-114,5,ZNF184,-0.178
4.50659574242797e-118,0.17875345152491184,0.058,0.252,8.150178400180984e-114,5,LDLRAD4,-0.194
5.673436539199278e-118,0.06234968311542688,0.026,0.193,1.0260409981141894e-113,5,FAM160B1,-0.167
5.979158052269139e-118,0.3242691514230359,0.063,0.261,1.0813307337528738e-113,5,SERTAD1,-0.198
6.14516693731112e-118,0.3552750844298117,0.104,0.334,1.111353440612716e-113,5,GCHFR,-0.23000000000000004
6.975602066580126e-118,0.05620793877860142,0.037,0.214,1.2615376337410158e-113,5,ALG9,-0.177
7.09986530846651e-118,0.35725308061388805,0.255,0.611,1.2840106410361684e-113,5,CD99,-0.356
8.532763829542064e-118,0.3565531608121978,0.097,0.321,1.5431503385726824e-113,5,DENND3,-0.224
9.396644030470737e-118,0.1745419668282826,0.047,0.232,1.699383072910633e-113,5,USP30,-0.185
1.0509394688535702e-117,0.17419909425539593,0.046,0.231,1.9006240294216817e-113,5,VAMP7,-0.185
1.3034535497219421e-117,0.03743646597507366,0.049,0.235,2.3572957446721322e-113,5,RDH14,-0.186
1.47418499169117e-117,0.22868191498086465,0.062,0.258,2.666063557473481e-113,5,IPO13,-0.196
1.6710483970364063e-117,0.3469629175979123,0.081,0.293,3.022091026040341e-113,5,TCIM,-0.21199999999999997
1.7990741691215042e-117,0.18476335428079826,0.039,0.217,3.2536256348562405e-113,5,APC,-0.178
1.8131677781948265e-117,0.13831175330447665,0.051,0.239,3.279113926865344e-113,5,SERTAD2,-0.188
1.9203029481791612e-117,0.11127980631518919,0.045,0.228,3.472867881782013e-113,5,RBM18,-0.183
2.0677567579142666e-117,0.05051528175293707,0.045,0.227,3.739538096687951e-113,5,PRKCE,-0.182
2.2833927186188205e-117,0.06633062818538149,0.045,0.227,4.129515731622137e-113,5,SOCS7,-0.182
2.3415601125955952e-117,0.0677797888826428,0.043,0.223,4.234711463629134e-113,5,THAP6,-0.18
2.3920518690921185e-117,0.4869144134990955,0.064,0.263,4.3260258052530963e-113,5,PHF5A,-0.199
2.4144366761022386e-117,0.36638738073903104,0.074,0.28,4.3665087287308983e-113,5,EFCAB13,-0.20600000000000002
2.6252647135311154e-117,0.0641392646409038,0.039,0.217,4.747791234421022e-113,5,C12orf4,-0.178
2.646612305949312e-117,0.15796076343385612,0.06,0.254,4.7863983553093305e-113,5,DNAJC25,-0.194
3.25914045073783e-117,0.13925484730991777,0.047,0.231,5.894155505159365e-113,5,PTPRE,-0.184
3.358313280138066e-117,0.1206174316549109,0.051,0.239,6.073509567129692e-113,5,DLL1,-0.188
3.6209360080069484e-117,0.18459091285457907,0.036,0.21,6.548462770480566e-113,5,B3GALNT2,-0.174
3.645997451590733e-117,0.11520510178228127,0.057,0.248,6.59378639120184e-113,5,SEMA4D,-0.191
4.074931343393377e-117,0.3413886049221413,0.07,0.274,7.369513334526923e-113,5,INO80C,-0.20400000000000001
4.0850077705937844e-117,0.25990324255908803,0.072,0.275,7.387736553118859e-113,5,CLN8,-0.203
4.431901755584001e-117,0.40586913658479384,0.06,0.254,8.015094324973665e-113,5,KLHL42,-0.194
4.8199973121187024e-117,0.022485938466815236,0.043,0.222,8.716965138966673e-113,5,IPP,-0.179
5.213676901452185e-117,0.42502470738472464,0.075,0.281,9.428934676276277e-113,5,KAT2A,-0.20600000000000002
5.827733783079408e-117,0.018046553829797585,0.071,0.272,1.053945654669911e-112,5,TENT5C,-0.201
5.962139487067433e-117,0.10076777679079729,0.04,0.218,1.0782529262361451e-112,5,SVBP,-0.178
6.241422798044117e-117,0.3078178156766196,0.054,0.244,1.1287613130262784e-112,5,ZNF516,-0.19
6.703006957421959e-117,0.16884286096081835,0.048,0.233,1.2122388082497613e-112,5,KLHL20,-0.185
7.600164228476905e-117,0.27642343055437313,0.05,0.237,1.3744897007200483e-112,5,CFAP36,-0.187
8.371859797084512e-117,0.32555122256684393,0.082,0.294,1.514050844302734e-112,5,SIRT3,-0.21199999999999997
8.778393932789703e-117,0.15931166748979875,0.045,0.227,1.5875725427450179e-112,5,RDH11,-0.182
9.169417910064401e-117,0.16316033842132982,0.079,0.288,1.6582892290351469e-112,5,FOXQ1,-0.20899999999999996
9.208446582260035e-117,0.10768609244739347,0.042,0.222,1.6653475644017273e-112,5,TRIAP1,-0.18
9.862603226377818e-117,0.2333603771252607,0.087,0.301,1.7836517934904283e-112,5,TIGD5,-0.214
9.89769614072089e-117,0.11897319556550157,0.049,0.234,1.789998347049373e-112,5,ZSWIM9,-0.185
1.014052158018678e-116,0.1059137798952754,0.053,0.242,1.8339133277767792e-112,5,C15orf40,-0.189
1.1046608272702833e-116,0.222380711002637,0.039,0.215,1.9977791061183073e-112,5,TTL,-0.176
1.1233568779866053e-116,0.197050850444225,0.044,0.226,2.0315909138387756e-112,5,RFC2,-0.182
1.2122404624253435e-116,0.28205214270409196,0.06,0.254,2.1923368762962336e-112,5,CDR2,-0.194
1.361903778361464e-116,0.04375095282163621,0.042,0.222,2.463002983166708e-112,5,TESK1,-0.18
1.4288722699279075e-116,0.2381299510473196,0.043,0.224,2.5841155001646206e-112,5,PXMP4,-0.181
1.5239139352899894e-116,0.20397275964830897,0.067,0.267,2.755998351971946e-112,5,TMEM205,-0.2
1.552900746442114e-116,0.10431426665649979,0.058,0.25,2.8084209999405634e-112,5,PMEPA1,-0.192
1.6226450718705534e-116,0.21938290783010528,0.042,0.221,2.9345536124778958e-112,5,XPR1,-0.179
1.7609743177028912e-116,0.2103281546533815,0.053,0.242,3.1847220535656785e-112,5,DBR1,-0.189
1.7874086658746302e-116,0.2731662145745035,0.055,0.246,3.232528572234269e-112,5,BOD1,-0.191
1.8185782194206796e-116,0.22502765673079228,0.052,0.24,3.288898709822299e-112,5,ACOX3,-0.188
1.934971619386076e-116,0.21832748835473748,0.056,0.247,3.4993961736597184e-112,5,SPRY4,-0.191
2.3375760764048808e-116,0.09998722528781756,0.054,0.243,4.227506334178227e-112,5,ATOH8,-0.189
2.4793141093597425e-116,0.035335193283511535,0.062,0.257,4.483839566777094e-112,5,LBHD1,-0.195
2.4877519298563483e-116,0.17169113533273372,0.047,0.231,4.499099365145206e-112,5,TUBE1,-0.184
2.788911239712546e-116,0.5530612479638066,0.096,0.319,5.04374597702014e-112,5,THBS3,-0.223
3.452155015645082e-116,0.23366760243511342,0.056,0.247,6.243222345794131e-112,5,EEPD1,-0.191
3.541814295814029e-116,0.23179799973247406,0.057,0.247,6.405371153979671e-112,5,AP5S1,-0.19
4.047884534534786e-116,0.47237446195184185,0.092,0.312,7.32059918070616e-112,5,VWA1,-0.22
4.88617211583157e-116,0.3964357171668085,0.048,0.233,8.836642271481394e-112,5,STX8,-0.185
4.913741022534877e-116,0.44739924639630546,0.075,0.281,8.886500639254326e-112,5,PELO,-0.20600000000000002
5.344839876506037e-116,0.03929218027234427,0.04,0.218,9.666142916661167e-112,5,ZG16B,-0.178
5.572990993285514e-116,0.3021079781933682,0.058,0.249,1.0078754211356853e-111,5,EXOC2,-0.191
5.611557450961849e-116,0.27157983216674486,0.044,0.225,1.0148501650064504e-111,5,DDX31,-0.181
5.821632226061065e-116,0.28446674513967407,0.06,0.253,1.0528421880831436e-111,5,PCGF1,-0.193
7.132451076285393e-116,0.056693342367459376,0.041,0.219,1.2899037771462133e-111,5,ZPR1,-0.178
7.551843515233475e-116,0.2810201629725737,0.082,0.292,1.365750899729974e-111,5,ISG20,-0.20999999999999996
7.883346091596202e-116,0.23601107217966222,0.064,0.26,1.425703140665173e-111,5,TMEM80,-0.196
8.248376490071581e-116,0.2955926251222722,0.085,0.297,1.4917188882294455e-111,5,TTC39C,-0.21199999999999997
8.498547966215459e-116,0.31195136600959106,0.061,0.255,1.5369623996900658e-111,5,DPY19L3,-0.194
9.931796644122729e-116,0.22677973851634992,0.056,0.246,1.7961654230895955e-111,5,SLC12A6,-0.19
1.065174011058363e-115,0.21475319223224343,0.055,0.243,1.9263671989990494e-111,5,E2F3,-0.188
1.0747845444428173e-115,0.2258868915495984,0.048,0.232,1.943747848624835e-111,5,SLC31A1,-0.184
1.0981367157235172e-115,0.003929262982996784,0.044,0.224,1.985980250385981e-111,5,ZNF785,-0.18
1.3017939986480281e-115,0.1793864911596268,0.057,0.248,2.3542944465549587e-111,5,LRRC75B,-0.191
1.495768246756558e-115,0.1050137699554694,0.045,0.226,2.705096874259235e-111,5,CUTC,-0.181
1.5497580225529088e-115,0.31691243833011584,0.053,0.24,2.8027373837869355e-111,5,HELQ,-0.187
1.6148220062115626e-115,0.29574365403200864,0.047,0.23,2.920405598233611e-111,5,ATL3,-0.183
1.626151021759823e-115,0.31711213610627453,0.052,0.239,2.9408941228526397e-111,5,ADIPOR2,-0.187
1.7341886814551523e-115,0.04224184579697554,0.039,0.215,3.136280230411643e-111,5,RPAP3,-0.176
2.082107713138696e-115,0.26312476634444115,0.046,0.228,3.765491799211332e-111,5,TET2,-0.182
